N de Vertices: 62
Valor Total: 4857
Peso Total: 4994.47
Tempo de Duracao: 60.448 s

Vertice:		Valor:		Peso:
1011				80			139.678
6068				69			173.961
6029				94			207.852
1804				118			273.588
152				109			24.8602
1555				103			147.601
5055				106			97.9339
270				27			83.7726
4767				11			7.71461
2127				114			72.2851
8115				72			93.1703
2328				70			59.8902
5188				55			31.4745
5531				107			65.9016
8626				67			94.0313
2886				70			97.5551
3928				84			61.9529
9065				55			75.9614
8342				92			1.53428
5313				85			52.0989
2012				85			112.702
3124				109			51.699
3819				107			100.391
8012				113			165.423
9461				89			136.883
5530				17			91.4803
5106				88			34.39
9229				36			9.72106
3004				35			11.2435
9173				60			66.7141
9570				85			139.154
1373				69			40.696
5448				91			118.894
4013				35			31.585
8628				40			47.764
1496				60			3.5407
8552				114			46.2726
4273				70			32.0334
223				38			23.3081
6765				89			84.4999
2208				49			53.2446
8649				80			41.1539
7140				71			23.5268
82				104			103.033
9220				103			147.631
945				61			38.8247
6428				71			53.6872
8157				23			58.3086
4718				106			51.4668
3929				70			60.7424
1163				47			52.0598
9555				88			76.0973
9453				84			75.2827
1182				113			157.045
1215				105			4.5512
2793				117			14.8382
3684				111			137.775
7471				69			134.145
3510				113			115.328
9919				116			154.546
4954				46			72.7891
900				92			157.181
