N de Vertices: 650
Valor Total: 4554
Peso Total: 15424
Tempo de Duracao: 185.851 s

Vertice:		Valor:		Peso:
0				10			42
19				8			20
696				10			31
1756				5			7
313				5			12
360				10			31
625				9			22
635				8			6
1437				10			11
1444				8			16
653				8			11
1609				5			9
478				2			3
1035				6			9
441				7			2
236				10			2
1374				2			2
1768				5			5
1911				10			6
941				9			9
952				6			8
462				9			15
655				10			18
1684				9			13
1909				6			12
156				10			20
1096				3			6
164				8			16
2				2			1
1686				7			4
1516				10			6
1332				10			11
426				10			3
940				10			15
106				3			2
487				9			1
450				9			19
55				6			6
1018				9			6
335				4			3
1006				10			5
1420				10			1
1655				10			7
1329				8			9
1835				10			10
1823				9			1
1239				1			1
1030				5			6
120				4			2
18				10			15
1608				8			3
1116				3			4
14				6			3
1739				3			5
1062				8			14
1121				10			3
50				1			2
1681				6			13
52				10			22
449				7			16
1881				10			23
538				10			2
1228				7			3
980				10			15
222				9			14
1954				9			21
1976				8			5
1526				9			16
1117				9			21
1510				10			25
1469				3			5
1889				10			21
1535				10			25
1989				5			9
1683				7			18
1615				7			4
1970				7			6
149				2			2
1050				9			24
1893				8			22
423				6			7
1037				10			13
801				10			19
121				2			3
307				9			23
390				8			22
183				4			7
657				10			5
402				6			4
369				5			14
38				1			2
1100				7			20
135				8			24
1241				5			15
870				2			6
197				8			24
887				1			3
178				8			7
1430				5			12
1910				9			16
1548				4			3
1998				8			4
1014				8			4
1466				9			5
1459				3			4
1162				10			12
751				9			14
1422				5			6
512				3			6
765				8			2
75				7			17
5				4			10
1927				6			18
47				10			30
1385				1			3
1193				8			20
216				5			3
1114				10			13
1164				10			20
408				5			9
1711				8			22
27				3			4
1086				9			24
1915				3			8
1642				7			21
95				8			24
3				10			31
947				7			22
460				9			12
659				6			19
374				4			4
214				7			14
1449				5			16
953				5			16
1140				5			9
1864				5			16
1849				6			19
1694				10			32
1568				9			26
614				4			13
146				7			23
1709				10			33
1721				4			3
1908				6			20
1802				10			34
603				7			24
1149				10			16
1372				10			8
1537				8			20
1579				7			9
1327				7			24
1758				6			5
493				10			25
317				6			21
437				7			4
1582				6			9
1311				4			14
1087				4			14
651				9			11
1527				1			2
517				6			18
596				5			15
616				5			16
1448				10			35
1977				8			24
544				4			14
1600				9			1
422				7			2
987				4			8
145				8			11
563				10			2
1005				7			22
141				4			14
219				5			2
832				6			17
559				4			14
1833				6			11
677				1			1
877				7			7
186				10			20
604				7			21
1925				2			2
858				5			16
489				9			32
650				10			36
779				9			25
965				8			8
98				8			1
1896				7			9
1692				3			5
110				5			18
459				5			18
1617				9			33
664				6			22
868				5			7
509				9			25
1597				10			26
458				7			25
1670				6			22
1447				6			22
1314				6			22
594				6			22
471				10			37
545				2			2
598				2			3
361				4			15
1324				10			27
71				5			14
90				8			12
111				8			14
421				7			8
1323				7			17
817				6			15
393				3			3
133				9			2
1578				9			11
1856				2			4
1485				9			19
932				9			3
1268				3			7
1894				6			12
748				9			26
727				7			7
1750				9			29
777				10			18
1534				4			15
1408				10			9
833				9			15
1276				5			13
525				8			4
30				6			10
1680				7			10
500				5			9
372				6			17
620				4			15
1040				4			5
1900				5			19
385				7			27
1517				7			14
690				8			1
1837				10			26
467				8			27
1357				6			6
1489				9			28
165				7			2
1931				7			27
1110				10			33
407				7			27
760				9			19
1892				1			2
1980				7			16
1120				9			31
1515				7			24
463				7			27
841				9			35
1547				9			34
967				9			35
1242				8			21
950				10			39
1424				9			36
693				6			24
1626				4			16
406				6			23
370				9			36
1453				6			20
8				10			40
1852				4			16
1362				8			8
763				6			11
1676				10			40
1509				10			40
415				10			35
1286				6			24
1467				10			2
1350				2			4
1491				8			19
920				4			16
637				5			20
1031				6			24
469				8			32
1581				10			41
778				10			41
1061				6			6
976				8			33
922				5			15
1387				7			29
583				7			29
1214				10			13
1529				2			2
871				10			20
1283				9			1
196				5			2
379				9			19
1235				9			19
1808				10			24
1613				5			17
669				10			2
1704				6			4
330				10			15
1754				8			31
1606				9			37
876				7			29
1066				6			25
61				10			42
1130				10			31
1411				10			42
1277				6			25
12				5			21
507				5			19
505				10			42
1131				9			38
1102				5			1
1418				6			4
1330				10			22
1084				7			23
1604				5			19
1661				9			38
1163				9			38
1213				9			38
905				9			38
57				10			15
909				9			4
1204				9			20
588				9			22
304				6			17
1017				8			34
875				10			5
946				7			30
1234				3			13
420				8			15
83				8			35
823				6			23
355				8			35
560				9			3
902				10			5
439				8			13
1119				7			2
1049				10			44
1503				10			44
1523				10			44
633				10			43
1540				7			9
64				8			5
1825				9			11
1538				4			9
1080				8			29
1592				7			29
1016				7			20
816				8			35
1901				10			45
1414				4			18
602				2			9
1971				10			14
1914				8			36
250				9			1
1169				2			9
1513				4			18
430				10			46
978				5			23
1767				5			23
1373				5			8
72				9			14
49				6			14
1708				9			26
475				4			4
1820				6			26
150				3			8
1161				5			10
539				8			36
1859				5			5
895				8			37
921				8			37
375				8			37
847				8			15
931				9			42
1363				6			28
1371				3			14
645				3			14
1427				6			28
1504				10			6
305				10			47
861				10			47
711				10			47
837				10			47
1288				4			19
642				8			38
295				8			7
964				8			4
1053				6			7
144				10			5
1652				10			25
1877				5			19
6				4			19
936				3			11
1565				10			18
597				8			38
1777				8			38
1493				4			19
296				8			38
1042				5			24
1520				6			29
599				10			12
998				10			33
550				7			34
1407				7			34
1252				8			39
1987				7			25
1779				10			49
930				8			8
840				7			17
7				7			35
234				10			50
26				9			9
1092				7			35
1950				3			14
4				3			15
954				4			2
526				2			10
662				3			15
1862				4			20
900				5			25
1555				9			46
1024				9			46
1083				7			12
528				9			46
915				9			46
791				7			36
826				7			36
1700				5			26
1058				5			26
398				10			52
561				10			52
1524				9			47
1435				10			39
293				9			47
744				1			1
553				9			47
1882				9			47
1872				9			47
388				9			6
649				7			27
191				8			7
425				4			12
1612				8			42
1072				4			21
1183				10			53
1279				6			31
326				3			16
170				6			32
1651				8			43
1178				8			43
503				9			18
1376				3			10
1799				8			43
872				8			43
1941				2			5
1069				8			43
1129				5			27
1583				7			38
443				3			1
1543				9			2
1067				10			30
167				9			49
1646				6			33
417				9			43
958				6			33
100				6			33
1773				2			11
547				10			32
735				10			55
873				2			11
1682				2			11
1707				9			50
1208				7			39
1388				7			3
1783				10			56
576				5			28
126				10			56
815				10			18
1191				5			8
1154				7			18
1490				10			56
897				10			56
676				5			28
993				6			34
221				6			34
1979				9			51
1126				9			51
1641				9			9
1172				4			20
294				7			35
1308				7			40
1338				7			40
1714				9			9
1933				8			43
1127				8			46
1240				4			23
501				4			23
1353				10			1
891				10			44
710				4			23
1210				9			52
490				9			52
435				8			41
1440				5			29
42				5			29
1305				10			40
991				5			29
1488				5			29
695				4			23
1710				7			25
1457				5			25
93				10			58
518				10			58
77				6			35
813				6			35
1975				6			35
1590				7			41
672				7			41
142				2			6
1153				8			24
1904				8			47
1508				10			26
1647				9			53
927				9			53
349				6			4
368				9			53
286				9			53
1128				10			59
1115				10			59
1273				10			60
9				9			54
1343				6			36
322				4			24
246				1			6
1065				9			54
1419				3			6
1738				5			30
1601				8			48
667				3			18
756				7			42
1631				4			24
410				9			11
629				10			60
1260				2			12
480				9			33
1762				2			12
143				10			13
1730				5			30
827				3			6
1725				8			22
907				8			6
484				9			46
60				6			11
1972				9			14
807				10			61
797				9			55
969				8			49
1918				7			43
862				7			43
162				10			62
702				10			62
1185				5			31
1726				10			62
608				5			31
1556				9			56
392				5			30
1264				4			25
1188				8			33
188				9			53
1632				8			17
617				10			21
515				8			50
610				7			44
1022				7			44
1011				7			44
911				3			19
299				3			19
1409				3			19
577				9			57
712				5			32
996				5			32
531				10			17
724				10			51
1616				5			32
1142				7			45
925				7			45
114				3			7
1492				7			45
31				7			43
1995				7			45
1907				7			45
1348				7			45
728				9			58
173				6			39
1898				6			39
352				4			26
203				10			65
1333				6			39
1463				4			1
701				7			30
1020				8			52
1801				4			26
554				2			13
324				8			52
119				2			13
396				6			39
67				8			52
788				4			26
1497				10			65
1181				9			59
1203				9			59
1297				9			59
1574				7			23
226				9			59
1814				9			59
357				7			45
1267				6			33
69				9			59
1045				10			62
1542				2			13
543				7			46
1176				6			34
210				7			40
1429				10			65
371				6			3
1230				5			19
258				7			29
1312				7			46
1000				5			33
318				7			25
1103				5			33
718				10			66
1776				10			66
986				8			53
992				8			53
74				6			40
1766				3			20
581				3			20
276				3			20
308				9			60
997				10			67
1502				10			67
1812				7			47
1959				7			47
1473				4			27
1955				4			27
190				4			27
1032				1			7
527				1			7
