N de Vertices: 259
Valor Total: 165935
Peso Total: 25044.9
Tempo de Duracao: 1801.28 s

Vertice:		Valor:		Peso:
446				600.093			149.691
4706				941.647			271.569
2396				463.303			58.745
4574				268.472			47.4539
4143				437.522			80.2651
849				892.495			12.8794
3181				109.271			25.7004
1428				536.582			29.9614
1139				175.308			21.2475
2443				248.222			64.8001
4415				469.956			115.082
1724				787.062			97.1946
2209				938.119			140.041
4726				663.265			8.47113
1038				490.246			57.3196
4028				520.508			64.304
1850				180.331			22.8226
3209				894.833			242.839
4030				226.138			27.5336
3407				753.564			136.469
1057				933.745			241.818
3860				711.598			201.364
350				630.042			123.032
2335				743.137			12.5431
158				505.958			9.90377
1786				848.603			57.5115
2995				322.945			35.3981
556				526.382			56.468
2904				410.887			120.554
2539				474.141			33.0298
3888				952.546			71.6085
3221				684.687			66.0194
1460				479.274			47.8882
4113				465.582			80.2528
1370				497.885			118.078
3043				668.224			166.256
797				753.57			7.12209
4488				845.217			109.975
2446				578.544			129.339
4962				593.956			147.234
2253				811.612			11.2435
891				972.895			199.662
3129				433.896			22.0425
435				948.888			114.183
1841				891.557			121.023
2693				574.154			31.1036
2826				685.474			145.946
841				690.71			173.046
3720				847.228			220.265
1654				672.838			62.2616
2848				991.098			104.43
2936				354.452			41.332
372				86.0747			11.6173
3717				942.274			256.804
1289				136.127			44.7401
4115				876.781			65.9516
3499				719.768			99.6
1109				807.418			112.545
4721				556.925			141.651
2919				970.603			79.3223
1651				790.683			223.326
1053				802.948			16.7608
834				463.362			11.7357
219				719.37			38.3905
2461				199.119			43.2759
1996				568.873			158.04
634				981.409			291.447
3447				784.663			104.179
3292				416.627			67.0659
2197				725.086			186.369
2477				823.814			78.3744
1686				624.885			128.415
1882				340.061			3.63583
1847				440.794			62.589
3042				719.505			103.766
2159				299.464			71.9252
3192				879.064			227.317
2084				491.463			15.0796
3904				880.191			56.1815
1124				477.327			40.8976
3803				281.12			25.2792
4515				489.812			82.9394
3849				869.208			212.128
4263				598.967			15.3215
2656				712.35			21.9888
4200				445.638			19.6323
452				846.666			65.7744
25				916.944			84.5394
4722				681.187			98.4236
2278				122.527			17.9481
4425				108.846			16.3796
719				546.198			96.2972
33				792.611			140.826
1680				817.268			149.117
2872				313.597			59.5687
4854				531.108			108.184
2958				630.635			139.044
2535				715.365			183.014
114				965.761			24.8602
1169				637.876			61.2201
2452				816.284			79.9027
1864				630.541			63.8149
2690				984.134			163.076
1817				747.068			153.112
3848				115.737			25.4022
1088				724.34			182.406
4969				948.671			239.785
4623				860.588			229.352
1237				167.408			44.9462
2719				767.943			208.917
3378				590.421			171.191
3914				916.739			39.1437
2497				821.808			70.4888
4097				111.968			13.3171
4101				588.521			72.9349
1809				277.2			44.6539
3847				481.44			96.1757
4135				638.563			145.861
24				525.275			120.371
4009				947.961			272.216
3963				955.017			288.846
639				565.56			1.58851
768				702.011			5.04126
978				581.823			26.3134
3425				967.302			49.2699
2343				896.149			51.699
4999				768.043			77.0135
4185				986.132			112.538
3191				452.905			60.1182
1321				230.358			32.2255
2246				739.653			164.203
2920				542.212			123.999
4527				607.459			144.1
921				432.615			116.796
818				620.995			8.93206
2949				948.614			19.3459
3891				499.549			31.4745
4610				222.464			16.6069
1228				309.976			45.354
4967				733.828			108.459
1076				604.559			92.1229
676				974.902			176.539
254				879.392			161.256
4356				750.969			139.887
4177				716.063			147.907
3623				826.317			172.36
1964				394.265			102.378
4120				406.301			117.287
3371				978.35			38.0155
3406				704.208			29.9678
1075				431.01			25.8519
4270				676.334			46.9125
1202				704.099			78.6506
3878				681.52			102.8
3082				983.087			158.447
3369				361.109			61.5397
3853				618.592			110.522
1345				882.78			182.487
1668				508.055			117.753
2682				294.425			75.0967
1762				648.131			175.446
2148				530.47			153.151
455				253.619			3.29454
3345				973.828			17.1014
2541				883.995			28.3203
885				335.209			12.1776
4372				992.586			48.3596
4108				884.143			127.471
1509				726.873			112.702
3916				850.185			132.243
1674				652.141			126.906
1101				339.923			75.8409
655				314.782			76.5474
3818				329.427			104.384
123				50.6613			16.8571
1391				871.996			4.44926
3944				368.948			1.93959
2595				725.783			6.81219
2607				583.928			21.3411
994				414.42			27.1739
2275				802.447			69.3629
3968				743.658			64.6757
3921				831.811			80.2341
4557				446.073			49.4119
3166				762.174			90.3482
4358				385.589			46.2786
1146				559.291			71.2035
3639				235.313			36.5508
4580				673.009			112.551
4029				854.203			164.902
4550				809.929			175.412
3833				905.356			4.69902
1122				408.266			3.5407
2224				939.419			38.2302
4857				585.025			29.6094
3734				729.081			67.8173
946				756.767			78.0387
252				953.168			102.906
3122				898.513			106.05
1				999.041			128.996
1907				346.799			45.2867
4086				848.957			118.894
4982				665.523			103.447
2793				640.705			108.303
2538				978.63			187.008
1185				902.083			173.273
4450				451.633			100.31
3795				156.696			36.1018
1859				679.253			157.204
1369				978.877			234.871
2590				605.799			161.256
4719				421.503			115.594
2470				578.293			158.848
1441				695.32			5.78145
3233				666.692			16.7757
1406				557.056			17.1696
3905				984.07			51.906
922				561.495			56.9275
