N de Vertices: 61
Valor Total: 2009
Peso Total: 1241.92
Tempo de Duracao: 603.338 s

Vertice:		Valor:		Peso:
194				29			20.2994
4538				42			23.8889
4387				44			23.3531
1628				41			4.10812
4460				28			17.1014
698				45			29.5937
3004				15			11.2435
65				39			3.86745
852				16			1.58851
747				47			22.3546
4685				46			7.74106
3678				32			27.4908
1112				38			11.7357
3421				39			33.996
3188				50			47.0158
654				44			48.4704
176				17			5.65865
2859				29			2.50297
855				45			9.37469
4162				18			14.7712
4718				45			51.4668
2402				19			3.9523
2764				46			31.5625
3136				36			32.743
1392				26			28.928
602				28			3.55661
2213				23			4.14257
1875				28			10.6979
3313				1			1.14119
1518				43			3.46602
3975				41			2.80781
1702				20			9.9228
4759				15			9.78026
4358				48			39.6403
4858				44			39.9411
2588				39			32.9106
2098				22			2.11899
2793				49			14.8382
1024				10			5.04126
1597				48			27.0339
2470				49			37.9408
3914				9			7.06312
4496				21			19.8199
2455				45			42.4936
2687				39			38.5678
3080				26			28.4457
4273				29			32.0334
2878				50			57.0862
1242				8			4.58067
2641				33			1.74017
2999				28			5.68205
157				48			16.5177
4269				50			20.8927
1180				23			12.1776
621				45			26.7277
1192				46			40.8715
4644				31			27.8141
2372				15			15.1876
1827				25			25.498
4194				25			25.5026
3594				29			33.4281
