N de Vertices: 59
Valor Total: 4784
Peso Total: 4984.09
Tempo de Duracao: 60.125 s

Vertice:		Valor:		Peso:
6068				69			173.961
6029				94			207.852
1804				118			273.588
2793				117			14.8382
152				109			24.8602
9173				60			66.7141
2328				70			59.8902
945				61			38.8247
1182				113			157.045
3928				84			61.9529
8626				67			94.0313
2127				114			72.2851
3819				107			100.391
4273				70			32.0334
8157				23			58.3086
82				104			103.033
8628				40			47.764
5188				55			31.4745
9220				103			147.631
5313				85			52.0989
2012				85			112.702
5531				107			65.9016
8115				72			93.1703
8012				113			165.423
1163				47			52.0598
8342				92			1.53428
223				38			23.3081
4767				11			7.71461
2208				49			53.2446
9065				55			75.9614
1496				60			3.5407
9555				88			76.0973
5448				91			118.894
3124				109			51.699
6765				89			84.4999
3004				35			11.2435
9919				116			154.546
8552				114			46.2726
4718				106			51.4668
6428				71			53.6872
9570				85			139.154
4625				55			50.5577
2886				70			97.5551
1555				103			147.601
9461				89			136.883
1011				80			139.678
7140				71			23.5268
4954				46			72.7891
2433				119			221.447
1215				105			4.5512
9453				84			75.2827
5055				106			97.9339
3510				113			115.328
900				92			157.181
9229				36			9.72106
1373				69			40.696
3929				70			60.7424
3684				111			137.775
7471				69			134.145
